order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ship_status
1529,50,1,12-04-2018,12-04-2018,NULL,3,8,Pending 
1530,110,1,13-04-2018,13-04-2018,NULL,1,2,Pending 
1531,233,1,13-04-2018,13-04-2018,NULL,1,2,Pending 
1532,7,2,13-04-2018,13-04-2018,NULL,2,7,Pending 
1533,28,2,13-04-2018,13-04-2018,NULL,2,6,Pending 
1534,18,2,14-04-2018,14-04-2018,NULL,2,7,Pending 
1535,19,2,14-04-2018,14-04-2018,NULL,2,7,Pending 
1536,34,2,14-04-2018,14-04-2018,NULL,2,7,Pending 
1537,36,1,15-04-2018,15-04-2018,NULL,2,6,Pending 
1538,79,2,15-04-2018,15-04-2018,NULL,2,6,Pending 
1539,116,1,15-04-2018,15-04-2018,NULL,3,9,Pending 
1540,187,1,16-04-2018,16-04-2018,NULL,1,2,Pending 
1541,10,2,16-04-2018,16-04-2018,NULL,2,7,Pending 
1542,58,2,16-04-2018,16-04-2018,NULL,2,6,Pending 
1543,76,1,16-04-2018,16-04-2018,NULL,2,6,Pending 
1544,5,1,17-04-2018,17-04-2018,NULL,1,2,Pending 
1545,67,1,17-04-2018,17-04-2018,NULL,1,3,Pending 
1546,91,2,17-04-2018,17-04-2018,NULL,1,3,Pending 
1547,169,1,17-04-2018,17-04-2018,NULL,1,3,Pending 
1548,170,1,17-04-2018,17-04-2018,NULL,1,2,Pending 
1549,17,1,17-04-2018,17-04-2018,NULL,2,7,Pending 
1550,39,1,17-04-2018,17-04-2018,NULL,2,6,Pending 
1551,70,1,17-04-2018,17-04-2018,NULL,2,7,Pending 
1552,73,1,17-04-2018,17-04-2018,NULL,2,7,Pending 
1553,30,2,18-04-2018,18-04-2018,NULL,1,3,Pending 
1554,172,1,18-04-2018,18-04-2018,NULL,1,3,Pending 
1555,1,1,18-04-2018,18-04-2018,NULL,2,7,Pending 
1556,4,2,18-04-2018,18-04-2018,NULL,2,6,Pending 
1557,121,2,19-04-2018,19-04-2018,NULL,1,3,Pending 
1558,63,1,19-04-2018,19-04-2018,NULL,2,6,Pending 
1559,42,2,20-04-2018,20-04-2018,NULL,2,6,Pending 
1560,57,1,20-04-2018,20-04-2018,NULL,2,7,Pending 
1561,65,2,20-04-2018,20-04-2018,NULL,2,7,Pending 
1562,88,1,20-04-2018,20-04-2018,NULL,2,7,Pending 
1563,77,2,20-04-2018,20-04-2018,NULL,3,9,Pending 
1564,46,1,21-04-2018,21-04-2018,NULL,1,3,Pending 
1565,60,2,21-04-2018,21-04-2018,NULL,1,2,Pending 
1566,72,1,21-04-2018,21-04-2018,NULL,1,3,Pending 
1567,89,2,21-04-2018,21-04-2018,NULL,1,2,Pending 
1568,192,2,21-04-2018,21-04-2018,NULL,1,3,Pending 
1569,29,2,22-04-2018,22-04-2018,NULL,2,7,Pending 
1570,54,2,22-04-2018,22-04-2018,NULL,2,7,Pending 
1571,80,1,22-04-2018,22-04-2018,NULL,2,7,Pending 
1572,14,1,22-04-2018,22-04-2018,NULL,3,9,Pending 
1573,24,2,23-04-2018,23-04-2018,NULL,1,2,Pending 
1574,124,1,23-04-2018,23-04-2018,NULL,1,2,Pending 
1575,224,2,23-04-2018,23-04-2018,NULL,1,3,Pending 
1576,12,2,23-04-2018,23-04-2018,NULL,2,7,Pending 
1577,48,1,23-04-2018,23-04-2018,NULL,2,7,Pending 
1578,93,2,23-04-2018,23-04-2018,NULL,2,7,Pending 
1579,104,2,24-04-2018,24-04-2018,NULL,1,2,Pending 
1580,191,2,24-04-2018,24-04-2018,NULL,1,2,Pending 
1581,188,2,25-04-2018,25-04-2018,NULL,1,2,Pending 
1582,240,1,25-04-2018,25-04-2018,NULL,1,3,Pending 
1583,44,1,25-04-2018,25-04-2018,NULL,2,6,Pending 
1584,109,2,26-04-2018,26-04-2018,NULL,1,3,Pending 
1585,157,1,26-04-2018,26-04-2018,NULL,1,3,Pending 
1586,176,1,26-04-2018,26-04-2018,NULL,1,2,Pending 
1587,231,2,26-04-2018,26-04-2018,NULL,1,2,Pending 
1588,11,1,26-04-2018,26-04-2018,NULL,2,6,Pending 
1589,40,2,27-04-2018,27-04-2018,NULL,1,3,Pending 
1590,138,1,27-04-2018,27-04-2018,NULL,1,3,Pending 
1591,165,2,27-04-2018,27-04-2018,NULL,1,2,Pending 
1592,6,2,27-04-2018,27-04-2018,NULL,2,7,Pending 
1593,9,1,27-04-2018,27-04-2018,NULL,2,6,Pending 
1594,45,1,28-04-2018,28-04-2018,NULL,2,7,Pending 
1595,71,2,28-04-2018,28-04-2018,NULL,2,7,Pending 
1596,21,2,28-04-2018,28-04-2018,NULL,3,8,Pending 
1597,56,1,28-04-2018,28-04-2018,NULL,3,9,Pending 
1598,239,2,29-04-2018,29-04-2018,NULL,1,3,Pending 
1599,49,1,29-04-2018,29-04-2018,NULL,2,7,Pending 
1600,90,1,29-04-2018,29-04-2018,NULL,2,6,Pending 
1601,43,1,29-04-2018,29-04-2018,NULL,3,8,Pending 
1602,55,1,30-04-2018,30-04-2018,NULL,2,6,Pending 
1603,74,2,30-04-2018,30-04-2018,NULL,2,6,Pending 
1604,7,3,17-06-2018,17-06-2018,NULL,2,7,Pending 
1605,123,3,01-07-2018,01-07-2018,NULL,3,8,Pending 
1606,119,3,10-07-2018,10-07-2018,NULL,3,8,Pending 
1607,33,3,11-07-2018,11-07-2018,NULL,1,2,Pending 
1608,53,3,12-07-2018,12-07-2018,NULL,1,2,Pending 
1609,10,3,23-08-2018,23-08-2018,NULL,2,7,Pending 
1610,15,3,25-08-2018,25-08-2018,NULL,2,7,Pending 
1611,6,3,06-09-2018,06-09-2018,NULL,2,7,Pending 
1612,3,3,21-10-2018,21-10-2018,NULL,1,3,Pending 
1613,1,3,18-11-2018,18-11-2018,NULL,2,6,Pending 
1614,135,3,28-11-2018,28-11-2018,NULL,3,8,Pending 
1615,136,3,28-12-2018,28-12-2018,NULL,3,8,Pending 
